id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,auc,models_ensemble_count
openml.org/t/167120,numerai28_6,autosklearn,4h8c_gp3,7,binary,0.530286,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:21:52,14458.2,14402.5,3.1,4.0,1688703766,,0.520349,0.51979,0.691529,0.530286,
openml.org/t/167120,numerai28_6,autosklearn,4h8c_gp3,8,binary,0.528714,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:21:55,14460.4,14402.3,5.9,8.0,1688703767,,0.523567,0.522422,0.692002,0.528714,
openml.org/t/167120,numerai28_6,autosklearn,4h8c_gp3,6,binary,0.538522,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:21:57,14457.9,14399.3,4.2,7.0,1688703765,,0.518272,0.515394,0.692287,0.538522,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,4,binary,0.948903,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:21:58,14449.3,14402.7,1.4,16.0,1688703763,,0.890741,0.867105,0.395116,0.948903,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,3,binary,0.952962,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:21:59,14450.4,14404.1,1.7,13.0,1688703762,,0.881701,0.859322,0.612857,0.952962,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,6,binary,0.973921,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:10,14450.4,14404.6,1.3,11.0,1688703765,,0.924074,0.912933,0.438292,0.973921,
openml.org/t/167120,numerai28_6,autosklearn,4h8c_gp3,9,binary,0.534972,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:16,14475.0,14411.2,7.5,10.0,1688703768,,0.523256,0.520863,0.692029,0.534972,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,3,multiclass,-0.0916481,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:18,14634.1,14405.2,75.8,3.0,1688703762,,0.969088,0.941404,0.0916481,,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,7,binary,0.968288,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:20,14458.4,14410.6,1.9,16.0,1688703766,,0.914815,0.889688,0.252982,0.968288,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,8,binary,0.959161,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:22,14453.8,14406.5,2.1,19.0,1688703767,,0.896296,0.866043,0.238239,0.959161,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,9,binary,0.971409,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:27,14451.6,14404.2,2.2,18.0,1688703768,,0.922222,0.88808,0.536166,0.971409,
openml.org/t/168350,phoneme,autosklearn,4h8c_gp3,5,binary,0.971486,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:32,14480.1,14436.2,0.1,1.0,1688703764,,0.903704,0.891113,0.450168,0.971486,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,3,binary,0.76,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:36,14448.7,14403.8,0.2,5.0,1688703762,,0.7,0.5,0.600621,0.76,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,2,binary,0.77,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:44,14462.9,14419.7,0.1,15.0,1688703761,,0.77,0.67381,0.576974,0.77,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,5,binary,0.794286,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:47,14448.4,14405.2,0.03,5.0,1688703764,,0.7,0.5,0.613258,0.794286,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,4,binary,0.766667,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:53,14459.6,14413.1,1.4,23.0,1688703763,,0.68,0.552381,0.553612,0.766667,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,7,binary,0.855238,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:22:54,14448.4,14403.9,0.6,17.0,1688703766,,0.74,0.57619,0.517496,0.855238,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,9,multiclass,-0.097376,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:04,14658.7,14410.0,79.4,4.0,1688703768,,0.966541,0.931885,0.097376,,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,8,binary,0.790476,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:08,14460.0,14416.7,0.02,5.0,1688703767,,0.7,0.5,0.597324,0.790476,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,9,binary,0.818571,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:12,14452.2,14407.8,0.3,16.0,1688703768,,0.77,0.664286,0.508464,0.818571,
openml.org/t/168757,credit-g,autosklearn,4h8c_gp3,6,binary,0.776667,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:14,14474.5,14431.7,0.04,12.0,1688703765,,0.78,0.728571,0.54447,0.776667,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,5,multiclass,-0.0807955,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:18,14690.7,14416.4,95.8,2.0,1688703764,,0.969777,0.941081,0.0807955,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,3,multiclass,-0.510579,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:19,14454.4,14410.8,0.2,3.0,1688703762,,0.783505,0.808082,0.510579,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,2,multiclass,-0.499128,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:23,14458.1,14412.0,0.5,8.0,1688703761,,0.798969,0.823723,0.499128,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,6,multiclass,-0.546155,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:30,14453.1,14408.1,0.4,8.0,1688703765,,0.778351,0.801986,0.546155,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,8,multiclass,-0.566474,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:41,14452.6,14408.9,0.2,5.0,1688703767,,0.778351,0.783992,0.566474,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,9,multiclass,-0.526503,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:42,14445.0,14403.5,0.5,9.0,1688703768,,0.768041,0.760028,0.526503,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,4,multiclass,-0.481754,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:43,14451.7,14407.0,0.4,6.0,1688703763,,0.829897,0.848902,0.481754,,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,7,multiclass,-0.0802115,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:50,14714.5,14413.6,109.5,4.0,1688703766,,0.971515,0.947865,0.0802115,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,5,multiclass,-0.479948,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:23:51,14464.4,14421.1,0.4,12.0,1688703764,,0.814433,0.787886,0.479948,,
openml.org/t/168784,steel-plates-fault,autosklearn,4h8c_gp3,7,multiclass,-0.517558,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:17,14486.3,14442.0,0.2,4.0,1688703766,,0.783505,0.814129,0.517558,,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,2,multiclass,-0.0880152,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:25,14761.5,14404.1,138.6,6.0,1688703761,,0.96957,0.933136,0.0880152,,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,2,binary,0.993206,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:43,14483.7,14399.9,13.4,14.0,1688703761,,0.993289,0.853278,0.0228944,0.993206,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,8,binary,0.988318,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:46,14468.3,14398.7,5.4,12.0,1688703767,,0.993816,0.900834,0.0195182,0.988318,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,5,binary,0.99582,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:47,14481.8,14410.2,7.0,6.0,1688703764,,0.993289,0.904122,0.0197686,0.99582,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,6,binary,0.994488,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:47,14474.5,14406.9,5.4,12.0,1688703765,,0.994605,0.89768,0.0146475,0.994488,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,4,binary,0.991506,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:48,14481.8,14414.3,4.4,9.0,1688703763,,0.995526,0.897408,0.016465,0.991506,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,9,binary,0.990437,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:51,14461.3,14400.2,2.5,3.0,1688703768,,0.994342,0.886877,0.0233421,0.990437,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,3,binary,0.990825,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:54,14482.7,14404.0,9.7,9.0,1688703762,,0.995789,0.919038,0.0179177,0.990825,
openml.org/t/168868,APSFailure,autosklearn,4h8c_gp3,7,binary,0.993605,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:24:58,14476.4,14403.0,7.8,14.0,1688703766,,0.994868,0.926263,0.0180463,0.993605,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,2,multiclass,-0.752301,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:26,14467.6,14406.5,3.2,11.0,1688703761,,0.724515,0.695694,0.752301,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,4,multiclass,-0.757496,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:31,14462.9,14405.5,1.8,11.0,1688703763,,0.729369,0.708135,0.757496,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,4,multiclass,-0.042264,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:32,14485.6,14402.7,4.1,7.0,1688703763,,0.983,0.983326,0.042264,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,2,multiclass,-0.054278,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:37,14482.4,14400.2,2.8,7.0,1688703761,,0.977,0.976989,0.054278,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,5,multiclass,-0.0280525,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:38,14480.9,14396.3,4.3,9.0,1688703764,,0.994,0.993997,0.0280525,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,5,multiclass,-0.699101,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:41,14466.6,14406.8,2.5,7.0,1688703764,,0.73665,0.711378,0.699101,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,3,multiclass,-0.765677,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:42,14480.1,14422.2,2.1,12.0,1688703762,,0.714806,0.695575,0.765677,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,6,multiclass,-0.0272891,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:43,14484.0,14403.0,2.4,7.0,1688703765,,0.989,0.989037,0.0272891,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,3,multiclass,-0.0183768,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:45,14499.7,14416.1,4.7,7.0,1688703762,,0.994,0.993955,0.0183768,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,6,multiclass,-0.763368,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:49,14461.2,14398.1,3.8,8.0,1688703765,,0.711165,0.690149,0.763368,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,8,multiclass,-0.796077,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:57,14471.3,14408.7,2.8,9.0,1688703767,,0.697448,0.670649,0.796077,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,9,multiclass,-0.820132,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:57,14464.3,14409.8,0.2,8.0,1688703768,,0.684083,0.663278,0.820132,,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,3,binary,0.867338,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:57,14457.8,14407.9,1.2,14.0,1688703762,,0.829431,0.829821,0.423483,0.867338,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,8,multiclass,-0.0266917,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:58,14491.6,14415.5,1.6,6.0,1688703767,,0.99,0.989984,0.0266917,,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,2,binary,0.914273,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:25:59,14463.5,14413.8,1.0,15.0,1688703761,,0.866221,0.866532,0.330559,0.914273,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,4,binary,0.880861,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:08,14459.9,14409.0,1.2,13.0,1688703763,,0.785235,0.785235,0.451297,0.880861,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,7,multiclass,-0.0373996,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:09,14497.3,14417.1,3.4,8.0,1688703766,,0.988,0.988005,0.0373996,,
openml.org/t/168910,fabert,autosklearn,4h8c_gp3,7,multiclass,-0.740344,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:11,14485.0,14426.8,1.0,9.0,1688703766,,0.722965,0.695343,0.740344,,
openml.org/t/168909,dilbert,autosklearn,4h8c_gp3,9,multiclass,-0.0226729,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:13,14498.2,14418.2,2.4,7.0,1688703768,,0.992,0.992039,0.0226729,,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,5,binary,0.865186,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:14,14464.0,14413.8,1.3,10.0,1688703764,,0.785235,0.785235,0.459766,0.865186,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,8,binary,0.877303,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:22,14453.7,14404.1,0.9,8.0,1688703767,,0.812081,0.812081,0.414963,0.877303,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,7,binary,0.872708,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:27,14468.3,14417.0,1.4,12.0,1688703766,,0.791946,0.791946,0.517366,0.872708,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,6,binary,0.887573,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:44,14489.0,14440.6,0.6,8.0,1688703765,,0.818792,0.818792,0.521623,0.887573,
openml.org/t/168911,jasmine,autosklearn,4h8c_gp3,9,binary,0.887978,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:26:44,14471.9,14421.3,1.5,13.0,1688703768,,0.805369,0.805369,0.381863,0.887978,
openml.org/t/189354,airlines,lightautoml,4h8c_gp3,2,binary,0.729944,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:27:09,12861.0,12760.4,84.1,1.0,745043301,,0.676913,0.662771,0.600308,0.729944,
openml.org/t/168757,credit-g,lightautoml,4h8c_gp3,8,binary,0.788571,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:27:57,3175.3,3163.8,1.6,1.0,745043307,,0.73,0.597619,0.49629,0.788571,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,3,binary,0.730386,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:27,14520.6,14408.6,29.7,10.0,1688703762,,0.675998,0.663998,0.605919,0.730386,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,7,binary,0.72752,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:27,14511.7,14408.4,24.3,10.0,1688703766,,0.673236,0.660291,0.601376,0.72752,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,4,binary,0.726952,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:41,14534.2,14404.6,37.9,8.0,1688703763,,0.671419,0.659795,0.601874,0.726952,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,6,binary,0.727499,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:46,14539.4,14426.9,29.5,6.0,1688703765,,0.673699,0.661122,0.631608,0.727499,
openml.org/t/189355,dionis,autosklearn,4h8c_gp3,2,multiclass,-0.512516,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:56,14524.9,14405.9,1.3,2.0,1688703761,,0.890699,0.887695,0.512516,,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,9,binary,0.73128,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:56,14529.0,14419.8,26.3,8.0,1688703768,,0.676017,0.660802,0.600472,0.73128,
openml.org/t/189355,dionis,autosklearn,4h8c_gp3,3,multiclass,-0.519798,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:28:59,14528.9,14408.8,1.3,2.0,1688703762,,0.891852,0.888985,0.519798,,
openml.org/t/189355,dionis,autosklearn,4h8c_gp3,4,multiclass,-0.483141,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:02,14530.3,14409.4,1.8,3.0,1688703763,,0.893582,0.890881,0.483141,,
openml.org/t/189355,dionis,autosklearn,4h8c_gp3,6,multiclass,-0.500916,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:09,14528.3,14411.5,1.5,3.0,1688703765,,0.89363,0.891133,0.500916,,
openml.org/t/189355,dionis,autosklearn,4h8c_gp3,5,multiclass,-0.514762,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:10,14531.6,14407.7,1.3,2.0,1688703764,,0.890843,0.888119,0.514762,,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,2,binary,0.725133,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:12,14566.3,14422.2,45.8,10.0,1688703761,,0.670943,0.654756,0.604312,0.725133,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,8,binary,0.726541,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:48,14589.7,14413.8,62.2,18.0,1688703767,,0.672068,0.660302,0.620778,0.726541,
openml.org/t/189354,airlines,autosklearn,4h8c_gp3,5,binary,0.725528,auc,aws.docker,0.14.0,,2.0.5,2022-01-20T16:29:52,14606.0,14406.2,73.3,14.0,1688703764,,0.670529,0.659668,0.603787,0.725528,
openml.org/t/359956,qsar-biodeg,lightautoml,4h8c_gp3,3,binary,0.94127,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:31:00,6634.1,6623.4,1.8,1.0,745043302,,0.886792,0.860317,0.29041,0.94127,
openml.org/t/189354,airlines,lightautoml,4h8c_gp3,8,binary,0.72905,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:31:19,13231.3,13125.3,88.9,1.0,745043307,,0.674367,0.660569,0.601166,0.72905,
openml.org/t/7593,covertype,autosklearn,4h8c_gp3,6,multiclass,-0.081155,neg_logloss,aws.docker,0.14.0,,2.0.5,2022-01-20T16:36:44,15491.8,14405.4,503.6,6.0,1688703765,,0.971188,0.944438,0.081155,,
openml.org/t/168910,fabert,lightautoml,4h8c_gp3,5,multiclass,-0.742595,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T16:36:51,13404.5,13355.7,30.8,1.0,745043304,,0.716019,0.697197,0.742595,,
openml.org/t/168868,APSFailure,lightautoml,4h8c_gp3,4,binary,,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:39:10,3744.4,,,,745043303,CalledProcessError: Command '/bench/frameworks/lightautoml/venv/bin/python -W ignore /bench/frameworks/lightautoml/exec.py' returned non-zero exit status 139.,,,,,
openml.org/t/189922,gina,lightautoml,4h8c_gp3,9,binary,0.991411,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:40:17,13798.0,13762.6,22.4,1.0,745043308,,0.971429,0.971472,0.112558,0.991411,
openml.org/t/190411,ada,lightautoml,4h8c_gp3,4,binary,0.946509,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:44:02,7592.8,7581.5,1.9,1.0,745043303,,0.898795,0.844894,0.257523,0.946509,
openml.org/t/168909,dilbert,lightautoml,4h8c_gp3,7,multiclass,-0.0351418,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T16:55:34,10962.4,10911.6,10.9,1.0,745043306,,0.988,0.987995,0.0351418,,
openml.org/t/168911,jasmine,lightautoml,4h8c_gp3,6,binary,0.88496,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T16:57:14,8403.9,8389.6,4.2,1.0,745043305,,0.828859,0.828859,0.399786,0.88496,
openml.org/t/190137,ozone-level-8hr,lightautoml,4h8c_gp3,5,binary,0.951213,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:00:41,8418.1,8406.5,2.2,1.0,745043304,,0.932806,0.49789,0.140968,0.951213,
openml.org/t/359955,blood-transfusion-service-center,lightautoml,4h8c_gp3,5,binary,0.718811,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:01:37,1096.0,1086.9,0.5,1.0,745043304,,0.773333,0.527778,0.510132,0.718811,
openml.org/t/168910,fabert,lightautoml,4h8c_gp3,9,multiclass,-0.827114,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T17:08:29,12193.9,12146.0,29.9,1.0,745043308,,0.693803,0.665547,0.827114,,
openml.org/t/190411,ada,lightautoml,4h8c_gp3,8,binary,0.929292,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:17:13,7461.2,7451.1,1.2,1.0,745043307,,0.86715,0.804436,0.282398,0.929292,
openml.org/t/168784,steel-plates-fault,lightautoml,4h8c_gp3,8,multiclass,-0.509146,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T17:18:45,14041.8,14030.1,2.1,1.0,745043307,,0.819588,0.812223,0.509146,,
openml.org/t/168910,fabert,lightautoml,4h8c_gp3,4,multiclass,-0.800637,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T17:18:50,12298.2,12250.4,30.2,1.0,745043303,,0.709951,0.690348,0.800637,,
openml.org/t/189356,albert,lightautoml,4h8c_gp3,5,binary,0.780881,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:21:36,13137.1,13008.2,29.5,1.0,745043304,,0.707271,0.707271,0.56231,0.780881,
openml.org/t/168757,credit-g,lightautoml,4h8c_gp3,7,binary,0.824762,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:22:16,3404.2,3393.8,1.0,1.0,745043306,,0.82,0.719048,0.463583,0.824762,
openml.org/t/190392,madeline,lightautoml,4h8c_gp3,2,binary,0.933625,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:25:34,13969.2,13951.3,8.4,1.0,745043301,,0.859873,0.859867,0.396797,0.933625,
openml.org/t/189356,albert,lightautoml,4h8c_gp3,8,binary,0.780226,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:26:22,13049.1,12919.0,30.8,1.0,745043307,,0.706871,0.706871,0.562657,0.780226,
openml.org/t/190410,philippine,lightautoml,4h8c_gp3,5,binary,0.855576,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:31:02,13778.0,13761.8,5.6,1.0,745043304,,0.773585,0.773684,0.47035,0.855576,
openml.org/t/189354,airlines,lightautoml,4h8c_gp3,5,binary,0.727905,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:31:25,12972.1,12870.7,84.5,1.0,745043304,,0.673755,0.660063,0.602842,0.727905,
openml.org/t/168784,steel-plates-fault,lightautoml,4h8c_gp3,9,multiclass,-0.531161,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T17:36:54,13900.3,13888.4,2.2,1.0,745043308,,0.778351,0.79884,0.531161,,
openml.org/t/189922,gina,lightautoml,4h8c_gp3,8,binary,0.994194,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:38:01,13794.7,13765.6,16.4,1.0,745043307,,0.965079,0.964919,0.106169,0.994194,
openml.org/t/168757,credit-g,lightautoml,4h8c_gp3,6,binary,0.799048,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:40:34,3293.8,3283.9,1.3,1.0,745043305,,0.75,0.65,0.484447,0.799048,
openml.org/t/168868,APSFailure,lightautoml,4h8c_gp3,5,binary,,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:44:46,667.4,,,,745043304,CalledProcessError: Command '/bench/frameworks/lightautoml/venv/bin/python -W ignore /bench/frameworks/lightautoml/exec.py' returned non-zero exit status 139.,,,,,
openml.org/t/190392,madeline,lightautoml,4h8c_gp3,8,binary,0.935086,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T17:51:24,14199.1,14173.7,15.9,1.0,745043307,,0.863057,0.863031,0.398853,0.935086,
openml.org/t/190137,ozone-level-8hr,lightautoml,4h8c_gp3,8,binary,0.928797,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:05:27,8531.3,8519.6,2.5,1.0,745043307,,0.940711,0.53125,0.145573,0.928797,
openml.org/t/359954,eucalyptus,lightautoml,4h8c_gp3,3,multiclass,-0.701645,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T18:05:53,10435.0,10420.2,3.2,1.0,745043302,,0.702703,0.69066,0.701645,,
openml.org/t/359956,qsar-biodeg,lightautoml,4h8c_gp3,5,binary,0.916735,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:07:31,5315.8,5302.5,4.1,1.0,745043304,,0.847619,0.821429,0.332824,0.916735,
openml.org/t/190137,ozone-level-8hr,lightautoml,4h8c_gp3,9,binary,0.91403,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:14:36,8752.8,8741.2,2.6,1.0,745043308,,0.936759,0.558281,0.164678,0.91403,
openml.org/t/190146,vehicle,lightautoml,4h8c_gp3,7,multiclass,-0.346509,neg_logloss,aws.docker,0.2.16,,2.0.5,2022-01-20T18:21:30,11443.3,11432.3,1.7,1.0,745043306,,0.821429,0.825216,0.346509,,
openml.org/t/359958,pc4,lightautoml,4h8c_gp3,3,binary,0.950521,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:29:32,5159.7,5149.0,1.9,1.0,745043302,,0.90411,0.658854,0.189684,0.950521,
openml.org/t/190411,ada,lightautoml,4h8c_gp3,5,binary,0.920121,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:33:54,7749.8,7738.5,1.5,1.0,745043304,,0.874699,0.789846,0.296455,0.920121,
openml.org/t/168911,jasmine,lightautoml,4h8c_gp3,2,binary,0.913244,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:35:42,8013.7,7997.6,5.6,1.0,745043301,,0.849498,0.849933,0.37703,0.913244,
openml.org/t/190411,ada,lightautoml,4h8c_gp3,3,binary,0.925691,auc,aws.docker,0.2.16,,2.0.5,2022-01-20T18:36:03,7892.4,7881.6,1.7,1.0,745043302,,0.86506,0.780184,0.291887,0.925691,
